,number,value,depth,x,y,z,behaviour,type,place
0,1.0,1.0,0.84,0.6559999999999999,0.06,0.736,12,3,1
1,1.0,1.0,0.84,0.68,0.048,0.7240000000000001,12,3,1
2,1.0,1.0,0.84,0.688,0.044000000000000004,0.716,12,3,1
3,1.0,1.0,0.84,0.648,0.036000000000000004,0.716,12,3,1
4,1.0,1.0,0.84,0.62,0.068,0.732,12,3,1
5,1.0,1.0,0.84,0.62,0.096,0.72,12,3,1
6,1.0,1.0,0.84,0.624,0.08,0.728,12,3,1
7,1.0,1.0,0.84,0.62,0.076,0.736,12,3,1
8,1.0,1.0,0.84,0.644,0.096,0.748,12,3,1
9,1.0,1.0,0.84,0.644,0.10800000000000001,0.7440000000000001,12,3,1
10,1.0,1.0,0.84,0.644,0.11599999999999999,0.748,12,3,1
11,1.0,1.0,0.84,0.6559999999999999,0.10800000000000001,0.7440000000000001,12,3,1
12,1.0,1.0,0.84,0.66,0.11599999999999999,0.732,12,3,1
13,1.0,1.0,0.84,0.6759999999999999,0.096,0.732,12,3,1
14,1.0,1.0,0.84,0.652,0.092,0.736,12,3,1
15,1.0,1.0,0.84,0.652,0.1,0.7440000000000001,12,3,1
16,1.0,1.0,0.84,0.648,0.1,0.748,12,3,1
17,1.0,1.0,0.84,0.648,0.096,0.736,12,3,1
18,1.0,1.0,0.84,0.652,0.096,0.728,12,3,1
19,1.0,1.0,0.84,0.64,0.092,0.74,12,3,1
20,1.0,1.0,0.84,0.636,0.08,0.74,12,3,1
21,1.0,1.0,0.84,0.64,0.076,0.748,12,3,1
22,1.0,1.0,0.84,0.636,0.08,0.748,12,3,1
23,1.0,1.0,0.84,0.64,0.068,0.7559999999999999,12,3,1
24,1.0,1.0,0.84,0.636,0.068,0.7559999999999999,12,3,1
25,1.0,1.0,0.84,0.64,0.068,0.76,12,3,1
26,1.0,1.0,0.84,0.632,0.07200000000000001,0.76,12,3,1
27,1.0,1.0,0.84,0.616,0.08,0.7440000000000001,12,3,1
28,1.0,1.0,0.84,0.624,0.068,0.74,12,3,1
29,1.0,1.0,0.84,0.636,0.08,0.748,12,3,1
30,1.0,1.0,0.84,0.64,0.068,0.748,12,3,1
31,1.0,1.0,0.84,0.62,0.064,0.7440000000000001,12,3,1
32,1.0,1.0,0.84,0.636,0.052000000000000005,0.732,12,3,1
33,1.0,1.0,0.84,0.632,0.07200000000000001,0.7440000000000001,12,3,1
34,1.0,1.0,0.84,0.644,0.07200000000000001,0.752,12,3,1
35,1.0,1.0,0.84,0.636,0.084,0.748,12,3,1
36,1.0,1.0,0.84,0.652,0.07200000000000001,0.7559999999999999,12,3,1
37,1.0,1.0,0.84,0.648,0.064,0.752,12,3,1
38,1.0,1.0,0.84,0.632,0.055999999999999994,0.7559999999999999,12,3,1
39,1.0,1.0,0.84,0.612,0.055999999999999994,0.76,12,3,1
40,1.0,1.0,0.84,0.608,0.076,0.7440000000000001,12,3,1
41,1.0,1.0,0.84,0.624,0.076,0.752,12,3,1
42,1.0,1.0,0.84,0.62,0.064,0.748,12,3,1
43,1.0,1.0,0.84,0.62,0.055999999999999994,0.748,12,3,1
44,1.0,1.0,0.84,0.628,0.055999999999999994,0.752,12,3,1
45,1.0,1.0,0.84,0.64,0.06,0.748,12,3,1
46,1.0,1.0,0.84,0.636,0.052000000000000005,0.752,12,3,1
47,1.0,1.0,0.84,0.636,0.064,0.752,12,3,1
48,1.0,1.0,0.84,0.628,0.055999999999999994,0.748,12,3,1
49,1.0,1.0,0.84,0.632,0.06,0.76,12,3,1
50,1.0,1.0,0.84,0.628,0.064,0.7559999999999999,12,3,1
51,1.0,1.0,0.84,0.636,0.06,0.768,12,3,1
52,1.0,1.0,0.84,0.62,0.06,0.7559999999999999,12,3,1
53,1.0,1.0,0.84,0.6,0.068,0.7559999999999999,12,3,1
54,1.0,1.0,0.84,0.596,0.076,0.768,12,3,1
55,1.0,1.0,0.84,0.6,0.055999999999999994,0.7559999999999999,12,3,1
56,1.0,1.0,0.84,0.596,0.06,0.772,12,3,1
57,1.0,1.0,0.84,0.6,0.064,0.7559999999999999,12,3,1
58,1.0,1.0,0.84,0.628,0.092,0.748,12,3,1
59,1.0,1.0,0.84,0.68,0.132,0.76,12,3,1
60,1.0,1.0,0.84,0.6679999999999999,0.12,0.728,12,3,1
61,1.0,1.0,0.84,0.6679999999999999,0.10400000000000001,0.684,12,3,1
62,1.0,1.0,0.84,0.7,0.1,0.6559999999999999,12,3,1
63,1.0,1.0,0.84,0.732,0.092,0.644,12,3,1
64,1.0,1.0,0.84,0.76,0.096,0.632,12,3,1
65,1.0,1.0,0.84,0.764,0.096,0.652,12,3,1
66,1.0,1.0,0.84,0.76,0.11199999999999999,0.652,12,3,1
67,1.0,1.0,0.84,0.7559999999999999,0.11599999999999999,0.62,12,3,1
68,1.0,1.0,0.84,0.76,0.124,0.632,12,3,1
69,1.0,1.0,0.84,0.76,0.12,0.628,12,3,1
70,1.0,1.0,0.84,0.7879999999999999,0.12,0.604,12,3,1
71,1.0,1.0,0.84,0.792,0.10800000000000001,0.612,12,3,1
72,1.0,1.0,0.84,0.7759999999999999,0.07200000000000001,0.6,12,3,1
73,1.0,1.0,0.84,0.764,0.08800000000000001,0.5720000000000001,12,3,1
74,1.0,1.0,0.84,0.784,0.08800000000000001,0.544,12,3,1
75,1.0,1.0,0.84,0.8240000000000001,0.096,0.528,12,3,1
76,1.0,1.0,0.84,0.9159999999999999,0.06,0.508,12,3,1
77,1.0,2.0,0.84,0.976,0.092,0.496,0,0,1
78,1.0,2.0,0.84,0.988,0.124,0.504,0,0,1
79,1.0,2.0,0.84,0.988,0.2,0.568,0,0,1
80,1.0,2.0,0.84,1.004,0.172,0.456,0,0,1
81,1.0,2.0,0.84,0.948,0.04,0.41200000000000003,0,0,1
82,1.0,2.0,0.84,0.792,-0.036000000000000004,0.46399999999999997,0,0,1
83,1.0,2.0,0.84,0.752,-0.17600000000000002,0.436,0,0,1
84,1.0,2.0,0.84,0.768,-0.20800000000000002,0.516,0,0,1
85,1.0,2.0,0.84,0.8079999999999999,-0.012,0.8320000000000001,0,0,1
86,1.0,2.0,0.84,0.6679999999999999,0.332,0.696,0,0,1
87,1.0,2.0,0.84,0.46,0.28800000000000003,0.8440000000000001,0,0,1
88,1.0,2.0,0.84,0.488,0.228,0.88,0,0,1
89,1.0,2.0,0.87,0.35200000000000004,0.16,0.9159999999999999,0,0,1
90,1.0,2.0,0.84,0.29600000000000004,0.184,0.84,0,0,1
91,1.0,2.0,0.9,0.2,0.488,0.7120000000000001,0,0,1
92,1.0,2.0,0.93,0.228,0.6559999999999999,0.648,0,0,1
93,1.0,2.0,0.93,0.364,0.624,0.5920000000000001,0,0,1
94,1.0,2.0,0.93,0.36,0.6,0.624,0,0,1
95,1.0,2.0,0.93,0.496,0.7559999999999999,0.532,0,0,1
96,1.0,2.0,0.93,0.5,0.6,0.6920000000000001,0,0,1
97,1.0,2.0,0.93,0.37200000000000005,0.392,0.948,0,0,1
98,1.0,2.0,0.93,0.47600000000000003,0.436,1.024,0,0,1
99,1.0,2.0,0.93,0.46799999999999997,0.37200000000000005,0.888,0,0,1
100,1.0,2.0,0.9,0.44799999999999995,0.29600000000000004,0.72,0,0,1
101,1.0,2.0,0.87,0.44799999999999995,0.184,0.604,0,0,1
102,1.0,2.0,0.87,0.5479999999999999,-0.07200000000000001,0.8079999999999999,0,0,1
103,1.0,2.0,0.84,0.584,-0.027999999999999997,0.836,0,0,1
104,1.0,2.0,0.87,0.8,-0.08800000000000001,0.84,0,0,1
105,1.0,2.0,0.84,0.9159999999999999,-0.064,0.812,0,0,1
106,1.0,2.0,0.87,0.72,0.14,0.532,0,0,1
107,1.0,2.0,0.87,0.508,0.32,0.816,0,0,1
108,1.0,2.0,0.87,0.508,0.40399999999999997,0.42,0,0,1
109,1.0,2.0,0.9,0.588,0.512,0.44,0,0,1
110,1.0,2.0,0.9,0.76,0.408,0.264,0,0,1
111,1.0,2.0,0.9,0.6559999999999999,-0.027999999999999997,0.6,0,0,1
112,1.0,2.0,0.93,0.4,-0.032,1.072,0,0,1
113,1.0,2.0,0.93,0.772,-0.04,0.588,0,0,1
114,1.0,2.0,0.96,0.9359999999999999,0.156,0.632,0,0,1
115,1.0,2.0,0.96,0.784,0.17600000000000002,0.40399999999999997,0,0,1
116,1.0,2.0,0.96,0.6679999999999999,0.292,0.688,0,0,1
117,1.0,2.0,0.96,0.856,0.128,0.584,0,0,1
118,1.0,2.0,0.93,0.6679999999999999,0.128,0.604,0,0,1
119,1.0,2.0,0.93,0.728,0.16399999999999998,0.56,0,0,1
120,1.0,2.0,0.93,0.8959999999999999,0.124,0.496,0,0,1
121,1.0,2.0,0.93,0.892,0.084,0.58,0,0,1
122,1.0,2.0,0.93,0.8959999999999999,0.084,0.612,0,0,1
123,1.0,2.0,0.93,0.9279999999999999,0.26,0.64,0,0,1
124,1.0,2.0,0.93,0.7040000000000001,0.26,0.596,0,0,1
125,1.0,2.0,0.9,0.708,0.11599999999999999,0.624,0,0,1
126,1.0,2.0,0.9,0.688,-0.052000000000000005,0.636,0,0,1
127,1.0,2.0,0.93,0.66,-0.04,0.568,0,0,1
128,1.0,2.0,0.93,0.624,0.11599999999999999,0.8079999999999999,0,0,1
129,1.0,2.0,0.93,0.6559999999999999,0.136,0.8759999999999999,0,0,1
130,1.0,2.0,0.93,0.536,0.43200000000000005,0.92,0,0,1
131,1.0,2.0,0.93,0.49200000000000005,0.46,0.74,0,0,1
132,1.0,2.0,0.9,0.68,0.196,0.7440000000000001,0,0,1
133,1.0,2.0,0.87,0.86,-0.052000000000000005,0.792,0,0,1
134,1.0,2.0,0.87,0.972,-0.14800000000000002,0.708,0,0,1
135,1.0,2.0,0.87,0.56,-0.168,0.8,0,0,1
136,1.0,2.0,0.87,0.3,-0.23199999999999998,1.088,0,0,1
137,1.0,2.0,0.87,0.532,-0.47600000000000003,0.8079999999999999,0,0,1
138,1.0,2.0,0.9,0.868,-0.092,0.484,0,0,1
139,1.0,2.0,0.93,0.996,0.524,0.8320000000000001,0,0,1
140,1.0,2.0,0.93,0.9359999999999999,0.552,0.424,0,0,1
141,1.0,2.0,0.87,-0.06,-0.20800000000000002,0.084,0,0,1
142,1.0,2.0,0.87,-0.168,-0.348,0.488,0,0,1
143,1.0,2.0,0.87,0.23199999999999998,-0.07200000000000001,0.728,0,0,1
144,1.0,2.0,0.87,0.452,0.43200000000000005,0.696,0,0,1
145,1.0,2.0,0.87,0.42,0.48,0.688,0,0,1
146,1.0,2.0,0.87,0.272,0.204,0.748,0,0,1
147,1.0,2.0,0.9,0.42,-0.052000000000000005,0.784,0,0,1
148,1.0,2.0,0.9,0.5,0.016,0.812,0,0,1
149,1.0,2.0,0.9,0.768,0.43200000000000005,0.5920000000000001,0,0,1
150,1.0,2.0,0.9,0.664,0.74,0.612,0,0,1
151,1.0,2.0,0.93,0.308,0.596,0.688,0,0,1
